;music_pop;gardening;music_pop;gardening;sport_stuff;music_pop;makup_beauty;both_toy;hightec;music_pop
young_women;1,18061008126503;0;1,60767797129586;0;3,09554230519363;2,7338052996126;4,6546284200878;0,5;0;0
young_women;2,41249866663129;0,730585262286749;1,89970994037563;0,769245478449969;3,12710488407272;0;0;0;0;2,72883196348736
single_women;0;0,5;2,38424208731588;0;3,89965780400655;2,52691681614468;0;0,707558104632217;0;1,11287995200273
old_women;0,5;0;0;1,97588861825684;0;0;4,813843507233;2,72170554228206;2,98079741489179;0,5
boys;0;0,5;0;0,5;3,47039052539989;1,89390576439626;0;0;0;0
single_men;0;0,881338438662392;0;0,751799528837111;4,28925035488291;3,32600549670216;0;1,84279040333014;0;0
father;0;0;1,60825771913317;0;1,05153291116074;0;0;0;0;0
mother;1,39755247365569;0;0,600063852313936;0;0;0;0;0;0;1,66653557176075
young_men;2,75355356128586;1,90806315578896;3,65558074212427;0;3,30840873732623;0;0,5;0;4,72446817752182;0
mother;0;0;0;0;0;0,946944986212507;0,918016910552979;2,61591227660697;4,36999363795388;0,537287693953741
single_men;0;0;3,38088911184151;0;4,67788507122448;0;0;2,16539633258497;0;3,77582228918365
old_men;0;0;0,5;0;1,66887464265752;0;0;0;0;0,5
mother;0;0;0,694163486684749;0;1,66464621977166;1,46269640790424;0;0;4,11449580318969;0
single_men;0;0,590036114486883;0;0;0;2,14406623604897;0;0;0;1,84416525943399
single_men;0;0;3,94868603066946;0,913060784765082;0;0;0;0;0;0
single_women;3,92607402239278;0,5;0;0,5;0;0;4,48887312202196;0;3,1194615015385;0
young_women;0;0,742173008500679;0;0;3,54703653070472;1,04673261756391;0;0;0;0
old_women;0;0;0,5;1,84359226973895;0;0;0;2,15104126425043;0;0,5
mother;0;2,7829918711367;0;0;0;1,16200535309594;0;0;0;0
young_women;0;0,871299096556054;0;0;4,28234741151442;0;0;0,5;4,55541023079092;2,51437833416945
single_women;3,17088660745457;0;0;0,5;0;3,94544538014822;0;0;0;0
mother;0,791992018833753;0;0;0;0;1,95640217743646;3,43964922308905;0;3,85903309139378;0
young_women;0;0;0;0;3,05144403132212;0;0;0;0;1,49788477015583
young_women;0;0;0;0,757488855746337;0;1,61062744381401;0;0,5;0;0
girls;0;0;0,5;0,5;0;0;3,01155133359672;3,00690901326337;0,509231493579797;0
mother;1,54899703271175;0;1,94787787760043;0;0;0;0;2,21384590967272;2,08130997749107;0
old_men;0;4,95575509683963;0;0;0;0;0,5;1,79369689887096;2,66040503404122;0
single_women;0;0;3,4294069760616;0,5;3,60556751331574;0;4,52788119461754;0;0;1,86465153604031
boys;0;0,5;1,14941389260321;0;0;2,11481714248657;0,5;0;1,49008566652894;1,61578584700627
mother;0;1,7196569604425;0;0;1,28164928745555;0,611502741748235;0;0;0;0
single_women;0;0;1,34149553549546;0,5;0;0;0;1,02172423387958;2,06430055110916;0
girls;0;0;0,5;0;0;0;2,70375924776483;2,26077701163514;1,42408054900546;0,5
old_women;0,5;2,75358629704154;0;0;0;0;2,37943777366515;0;0,968910249401308;0
single_women;3,53895491479847;0,5;1,85865228104342;0,5;0;2,06976198035747;0;1,10657066344589;0;2,85989771823394
single_women;3,12934224639523;0;0;0;0;1,65131135361796;4,85647509240381;0,827352006373625;0;0
single_women;1,20993548967407;0;0;0,5;3,06455833560999;0;0;0;3,08599439872708;0
young_women;0;0;0;0;3,82539146990766;0;0;0,5;0;2,54450211745896
single_women;2,03909608630421;0;3,73495125897925;0,5;0;0;0;0;0;1,56805514151606
old_women;0,5;2,14321080741622;0;1,78956030532232;0;0;0;0,820675634695532;0;0,5
mother;0;1,28493720539144;0;1,16695888068851;1,17718224421944;0;0;0;4,81418993129124;0
young_men;0;0;0;0;3,1101281205705;3,61793609225095;0;0;0;3,31053503570637
single_men;0;0;2,03218770027161;0,638459547952963;3,97280895662159;0;0,5;0;0;3,24271383054681
mother;1,04277032732161;0;1,27829788102689;0;0;0;1,04328687770445;0;0;0
old_women;0,5;0,963869122538655;0,5;0;0,885300019469718;0,5;0;0;0;0,5
young_men;0;0;2,10628656209739;0;0;3,58398296012729;0;0;4,95220880534137;3,95249309388571
single_men;0;0;3,518198472689;0,930762891392579;0;1,69915689839942;0;2,43406117238759;0;0
mother;0;0;1,13182973891116;0;0;0,581351063484955;0;2,52820867231498;2,44040775299072;0
mother;0;0;0;1,28073186673258;0;0;0;0;0;0
young_women;2,99689801595961;0;2,47548689109994;0,534715135597957;0;0;0;0,5;0;1,17315387361364
mother;1,71376037514478;0;0;1,65915429692676;0;1,24728031305004;0;2,68856330434259;0;0
single_men;1,89882108378169;0,944818726715082;0;0;3,28190561303958;0;0;2,65060191445546;0;1,92275603158528
young_men;0;1,34524147903791;3,4014579371556;0;0;2,89470781055033;0;0,5;0;0
father;0;0;3,67035824697016;2,41553447740876;2,91051178235119;0;0,5;1,76900673600333;3,4289651300893;0
mother;0;0;0;3,84157092279828;1,97062467037264;0;2,56927674057394;0;0;0,624755479220653
single_women;2,1801316780877;0;3,83856653554298;0;0;0;0;0,672671791712135;2,16785650801279;1,29631149768829
girls;0,5;0;0;0;3,35567833825745;0;3,91334163393515;0;0,697151377423271;0
single_women;1,6552987213504;0;0;0;0;3,99772619642211;0;0;0;1,75382096774588
single_men;0;0,639322828100679;0;0;0;3,87525305984321;0;0;0;0
old_women;0;1,00723980903031;0;0;0;0,5;2,97491814893434;0;0;0,5
single_women;2,14959671215601;0;0;0,5;0;1,14694634785268;4,30052376133414;1,13166065217539;0;0
single_men;0;0,706734784975059;1,78932284134874;0;0;2,8340628765682;0;0;0;3,77624331776809
young_women;0;0,998069311724077;1,6283627155369;0;0;1,03625553475518;0;0;0;2,25920042454228
young_women;1,73448992647905;0,884119920844268;0;0;0;0;0;0;0;1,54528702355236
single_women;0;0,5;0;0;0;2,50316515122688;0;0;0;0
old_women;0;2,77132560558213;0,5;1,44641536634714;0;0,5;0;0;0;0,5
single_women;2,88936316309933;0;0;0,5;0;3,37204405123929;4,87466133240362;1,19862453718606;3,57259996122336;0
father;0;0;0;0;1,71163500133512;0;0;0;3,45591504893075;0
single_men;0;0;2,32227839171993;0;0;0;0;2,40810367088211;3,77215631621524;0
mother;0,863920201949738;3,32623601952858;0;0;0;0;1,37049479287606;3,30496466499984;2,39214947046346;0,795956762412543
single_women;0;0;0;0;0;0;0;0;0;0
mother;0;2,0969116741777;1,28317843553758;0;0;0;0;0;0;0
young_men;3,72277791040148;0;0;0;3,67960518816468;2,97760786813572;0;0;4,02622282599389;0
single_women;0;0,5;0;1,5;0;0;4,29497207668376;0;0;0
single_women;0;0;0;0,5;0;0;0;0;0;0
mother;0;0;0;0;0;1,88539152144705;0;0;0;1,63623160269867
single_women;0;0;2,9454160928472;0;3,22879168262183;0;0;0;2,81254281979638;0
single_men;0;0;0;0;0;0;0,5;0;0;0
single_women;0;0,5;3,09577516889934;0;0;0;0;0;0;1,17485615758917
boys;0;0;0;0;0;0;0;0;0;0
young_women;1,73633396625519;0;0;0,741141347094039;3,48525786608702;0;4,08789107067878;0;3,74032114387505;2,31705739596722
father;0;0;0;4,54873469730315;0;1,01746054087647;0,5;2,12200727831666;0;1,87680879229531
young_women;1,66347525672218;0;0;0;0;0;4,16691186007434;0;0;1,39984060935669
single_men;3,16757245742137;1,59741270542145;1,35979623224577;0;2,29590964317322;0;0;0;4,25928247778643;0
mother;0,949735546694014;2,90194643843078;0;0;0;0;1,63003335736228;0;0;1,02715348174197
old_women;0;1,24851833784418;0,5;0,829022247031807;0;0,5;0;0;0;0,5
father;1,62739408464515;0;0;4,38954096678157;2,27683928109558;0;0,5;2,42733935891992;4,93306645841015;0
old_women;0;1,4848109497618;0;0;0;0,5;0;0;0;0
father;0;0;3,2178620003247;3,8603249955272;0;3,25360085827;0,5;0;0;2,65595327907053
young_women;0;0,797688519953605;0;0,626279937860686;4,77508980118441;0;0;0;0;0
old_women;0,5;0;0,5;2,13421796012401;0;0,5;4,46734848500572;0;1,3196162156852;0
single_women;0;0,5;2,89367002104114;0,5;0;0;4,16840698670987;0;2,29088142062113;2,48255761083335
single_women;0;0;0;0;0;0;4,7154632167497;0;2,27826011100703;0
girls;0,5;0;0;0,5;0;0;0;0;0;0
mother;0,829411845807644;0;0;0;0;0;0;3,40780071607223;0;1,88626839285077
mother;1,15991986713368;1,03939492420265;0;2,97896626963232;0;1,29958616117928;0;0;1,24861001968384;0
single_women;0;0;0;0;3,40770287411646;2,33732200662481;0;1,64302572614654;0;2,72317639399468
young_women;2,12125735595881;1,69533610343933;0;0;0;2,91170756980391;0;0,5;0;0,379354268312454
boys;0;0;0;0,5;2,4665367586848;0,75949737930647;0;0;0;0,861577792494361
boys;0;0;0;0;0;1,99747537006506;0,5;0;0;0
father;0;0;0;0;2,48377249272716;2,1419355800105;0;0;0;2,42638714864216
single_men;0;0,605280004723594;1,97697378833637;0,644938345600357;0;3,58611765996838;0,5;0;2,64637446403503;0
single_women;0;0;1,33961181172152;0;3,33512315635342;3,13406623393952;0;1,48303545498431;2,56353582188652;1,36033141613007
single_women;0;0;2,53903709563382;0,5;0;0;0;0;0;0
single_women;2,25793334294946;0;3,27460017859684;0;0;0;0;1,52224949608662;3,52423099499393;3,67058719865539
single_women;1,58271784502208;0;0;0;3,76107539365118;0;4,99138493369864;0,794018556267963;3,23220757173011;1,44483719041796
single_women;0;0,5;2,69865557630484;0,5;0;1,67521549792738;4,66659919855492;1,10206694952309;0;3,51704108692568
young_men;0;0;2,08259197048964;0;3,65157329973372;0;0;0;4,03554445367099;0
mother;1,9096919104502;4,89829206466675;1,56412971651374;1,5154423827843;0;1,69264682274901;0;0;4,38446258678309;0,979438089057541
single_women;0;0;0;0,5;0;0;4,89921908867509;0;0;0
single_women;0;0;0;0,5;3,50254752184383;0;4,11306622070869;0;0;0
young_men;0;0;2,72572790026931;0;0;0;0;0;2,03786373138428;3,15646267456769
single_men;2,62910546484827;0;0;0;0;0;0;0,7336371935595;0;3,20508294655247
single_women;0;0;0;0,5;0;0;0;0;0;0
boys;1,30225232513726;0,5;1,83760293099918;0;0;0;0,5;3,66829412973872;0;0
young_women;0;0,796987824047444;1,51804745197296;0,653821986705913;3,68340117143625;0;0;0,5;2,2170486283568;0
young_men;0;0;0;0,696211817067215;0;0;0;0,5;0;2,87927638035234
single_men;0;0,616780958891279;1,99024103907414;0,900833104225264;0;0;0;0;0;2,42208390888855
father;0;0;0;0;0;0;0;0;0;0
old_women;0;0;0;0;1,57938481661462;0;0;0;0;0
mother;0;3,90509050661004;0,932500108113745;2,52628302574158;1,16395791441386;0;0;0;3,88557611307389;0
young_men;0;0,553534242582291;2,195776932964;0;0;0;0,5;0;0;0
single_women;2,1092841066929;0;0;0,5;0;3,53352199147154;0;0,773191893367652;0;1,10697126486663
young_men;0;0;2,89624156844627;0;3,38922967314219;2,09708889298937;0,5;0;4,11669397354126;0
single_men;0;0;0;0;0;3,46493650715097;0,5;1,21513967272599;4,37522023700886;3,14324882120977
young_women;2,59192576799166;0;0;0,799392036534563;0;0;0;0,5;0;0
mother;0,521066010939454;0;0;3,91842590804139;0;1,58738158740447;0;0;4,56779191110646;0
old_men;0,5;0;0;0;0;0;0;1,28424405622494;0;0
mother;1,55055839966543;3,05655053167443;0;0;0;1,81079452219922;3,44128430189625;0;0;1,90281341406648
mother;1,86691368784146;0;1,05292245631708;0;0;1,06223107597895;0;0;0;1,5673364308045
father;0;4,22032092102818;0;0;0;0;0,5;0;0;1,21703615189392
single_men;3,01580817346266;0,964337563591235;0;0,749521148740091;3,70272693443239;0;0;1,77527487290803;0;0
single_men;1,51010824251459;0,849453915073282;4,92152166366577;0;0;0;0;0;0;1,88872392470423
mother;0;2,95748322012717;0;0;0;0,70634424509776;2,97161291957442;3,85429480106304;0;0,844650945553859
single_men;0;0;0;0,958535378313873;3,88098410464869;3,86657272599012;0;0;3,38337029348284;3,50883309706526
boys;0;0;0;0;0;0;0,5;0;0;0
young_women;1,46313617679437;0;0;0;0;1,74181654059413;0;0,5;0;0
single_men;1,52735386440873;0;0;0;4,17504931202859;1,07862067459087;0;0;0;1,83090528418818
father;3,02422107990096;0;1,82505028174494;0;0;0;0;0;3,05678372180871;0
single_women;3,22542057988486;0,5;0;0;3,21211142056254;2,0070513775605;4,66797699856943;0;0;0
old_men;0;0;0;4,24135713337053;0;0;0,5;1,72014830667532;0;0,5
single_women;0;0,5;0;0;0;2,63794183731079;0;0;0;0
old_men;0;0;0;4,10873116138798;1,03736038181808;0;0;0;0;0
single_women;0;0;0;0;0;2,30880969451219;0;0;3,88440668484401;0
father;1,7499142674496;3,34876963838412;3,82254458350248;0;0;0;0;1,06347027144556;0;0
boys;0;1,5;1,37524301715905;0;0;0;0,5;3,55212649775302;0;0
single_women;0;0;0;0,5;0;0;4,44976942634665;0;2,65655138374146;0
young_women;0;0,598433873661996;0;0;0;0;0;0,5;2,28313553439599;0
mother;0;2,11341293650373;1,16225130817026;0;0;0;1,98644741763661;2,30009981351909;3,96733978342607;0
boys;0;0;0;0;2,63658674090942;0;0,5;3,06342432883728;0,669086766507983;0
mother;0;0,581697276598633;0;0;0;0;0;0;0;0
father;2,3130318463375;0;0;0;2,25854129030301;0;0;1,37218318431274;0;0
mother;0,760697581228194;0;1,05589491876582;0;0;1,20391598516326;1,37090207933025;0;0;1,51257084333923
young_men;0;0;0;0;0;0;0;0;4,90246046888757;0
young_women;0;0;0;0;0;0;4,78185338237409;0;0;0
single_women;0;0,5;0;0;3,1565641198105;0;0;1,02803440160492;3,76072838611935;2,90975298355788
single_men;2,81568259783819;0,853388248874521;0;0;0;0;0,5;2,31073612384998;3,67563246873935;0
single_women;0;0;2,60996133769395;0,5;0;3,6707458080122;0;0;0;0
single_women;3,92947884506056;0,5;2,72389474963951;0;0;0;0;0;0;3,30659113838644
young_women;1,91659877771353;0,766139344901843;1,52235460678225;0;0;0;0;0,5;0;0
young_women;2,75427315931501;0,515468965990222;1,62552621617239;0;0;1,6316141610181;0;0;0;1,46289364363202
mother;0,969943756456461;0;0;0;1,65872144124411;0;0;3,16362174188887;0;1,24441578925793
mother;0,70052362242738;1,87696186330959;0;2,01762853097991;1,56306559991234;0;1,6327939120274;0;4,48574785910814;0
old_women;0,5;0;0,5;2,82201292520483;0,609178215781775;0,5;4,95699193512881;0;0;0,5
old_women;0,5;0;0,5;0;0;0;2,02439063835162;0;0;0,5
old_men;0;0;0;0;0;0;0,5;1,25135975459188;1,58139807967534;0,5
single_men;0;0,563336233172257;2,97375653682917;0;4,00593770807885;0;0;1,71127104759216;0;0
father;3,92216503663089;1,73703265190125;3,0974779986299;0;0;0;0,5;2,32549968330446;4,30478025381676;0
mother;0;0;0;0;1,32398157628438;0,993485789975843;1,51263844431966;0;4,31037942893355;1,48826696746436
single_women;3,99513013241586;0;0;0;3,31306765895014;3,9336126432445;4,51740137884272;0,834820210933685;0;4,35285663604736
father;2,79522238336281;0;0;2,56860010072989;0;0;0;0;4,37069599394253;0
old_men;0;4,84884597260917;0,5;0;0;0;0,5;0,964428009448772;0;0
young_women;2,57667502834307;0;2,51227091602621;0;0;0;0;0;0,473484486341476;0
single_men;1,75570522516766;0;2,77256495494981;0,682784829373837;0;0;0,5;2,85943869797487;0;0
single_women;0;0;2,31549473168119;0;0;0;4,67110019208449;0;2,14972400665283;3,64741310693669
old_men;0;0;0,5;0;1,91802390335036;0;0,5;1,88720019505695;3,32959843605272;0
single_women;0;0;0;0;0;0;0;0;0;0
mother;0;2,26793202025254;1,56913825360552;0;1,20439441837575;1,86278138862121;0;2,30012368890463;4,38404517079892;1,41422454775973
single_women;0;0;1,20652898503771;0;0;0;0;0;0;0
mother;1,27426051174955;0;0,889185482118831;1,96177936762654;0;0;0;0;0;0
old_women;0,5;0,604673747022019;0;2,50345806754355;0;0;0;3,59633434428663;0;0
father;1,98569852671851;0;3,07524333804624;0;0;0;0;0;3,22311037323582;0
single_women;0;0;1,72305845549473;0;0;0;0;0;0;0
old_women;0,5;0,5682418560927;0;0;0;0;3,42176880800248;0;2,26523313939815;0,5
single_women;0;0,5;0;0;3,56131803130792;0;4,30092731644443;1,86821389913941;3,8584010628324;0
young_men;0;1,48031914838605;3,53677626491374;0;0;0;0;0,5;0;0
old_men;0,5;4,11223725141596;0;0;0;0;0,5;0,816581482215124;0,540619205236723;0
old_men;0,5;0;0,5;0;0;0;0;1,23119543107748;3,39414410381305;0
single_women;2,06085244475904;0;0;0,5;0;0;4,73964181111177;0;3,76112019632064;2,95546644737733
mother;0;1,91074797995889;0;0;1,68767436998322;1,25690979615641;2,37415607058171;0;0;0
mother;0;0;0,893580276003843;0;1,33081265042108;0;1,10711720916774;3,30981697389382;0;1,63079835596997
father;3,11441157903262;0;0;4,59809015951962;1,81552507114388;0;0;0;4,45665187177092;0
young_women;1,40835746582987;0;2,92795596454663;0;0;0;4,61132032359546;0;2,59869430288612;1,3121827069261
father;1,96523537438607;0;0;2,69760225652605;2,15250339692109;0;0;1,44659973608637;0;0
young_men;0;1,57962583404948;3,59288442395296;0;0;2,7277541685513;0;0,5;4,31958378959428;0
young_men;2,55509669732074;0;2,25798271608445;0;3,96868738670307;2,02754759788513;0;0;4,22652993454902;3,52028459008796
mother;1,43089081599884;0,811361681582109;0;0;1,99764554621542;0;0;0;0;1,20662708520267
single_men;0;0;2,11713253106788;0;0;0;0;0;4,04990559120192;0
young_women;1,10966952988397;0;0;0;0;1,34186385587876;0;0;2,56334462788112;0
young_men;0;1,23350750712375;2,4964327339532;1,32602951644269;2,41291809082031;2,19905175557316;0;0;0;0
single_women;0;0;0;0,5;3,55708223653821;2,34507557858949;4,99060188000584;0;3,61323679593077;2,57707365815391
young_men;2,38329819887099;0;0;1,51620933111581;0;0;0,5;0,5;0;3,98720821551383
young_women;1,63190852786969;0,601241518324819;1,91273392872547;0;0;0;0;0;0;1,99132343241541
old_women;0;0;0;0;0;0;2,51230912912279;2,41251573684277;0;1,5
girls;0;1,5;0,5;0;2,81491963510165;0;2,51913995552768;0;1,51873336034768;0
mother;0;0,951769252750915;1,19008695762143;0;0;0;3,40776539938886;3,51049649040703;2,71198160560428;0
mother;1,64496483823516;3,74330388765936;0;0;0;0;0;3,76823166560765;0;0,999979413114479
mother;0;2,85795080841424;0;0;0;0;0;0;0;0
single_women;0;0;1,24713301670138;0,5;3,88345719589081;0;0;0;0;0
single_men;1,81969341860139;0;2,09182787970259;0,83199571088515;0;0;0;0,860873228805546;0;3,24714251526033
single_women;0;0,5;0;0,5;3,2628746923352;3,64651542326739;4,0647560791414;0;3,26889282710333;1,44185550578025
old_men;0;4,91233705585466;0;0;0;0,5;0,5;0;0;0
boys;0;0;0;0;2,18068732609073;1,56670544043496;0,5;2,95963300250454;0;0
boys;1,20033383914285;0,5;0;0,5;0;0;0;0;0;1,7768406359371
young_women;0;0,790946358251826;0;0,80957529452144;0;0;0;0;4,32651496554097;2,22439947222564
mother;0;2,51348371850955;0;0;0;0;0;3,11021637502602;2,79223867496114;0
mother;0;3,31655534674253;1,57829568538735;0;0;0;1,80620509516737;0;0;0
father;1,60323944576235;0;0;0;0;0;0;1,93638993563894;0;0
young_men;2,06424603800487;1,74009500524965;0;0;0;0;0;0;0;0
father;0;0;0;0;0;1,69471673606649;0,5;0;3,07364232934715;0
father;0;0;0;0;2,84999799255747;0;0,5;0;0;0
single_women;0;0;0;0;3,39752277750407;0;0;0;3,6207457201652;2,32064394714341
single_men;3,09240215974506;0,766984779046376;0;0;4,72609128603995;0;0,5;0;3,36189865058376;0
father;0;0;3,46192591752015;2,60318433055802;2,11107843793513;0;0;2,90393973789361;0;0
single_women;0;0;2,86225454037183;0;0;3,95110830569226;0;1,00787061802478;0;2,39320325404089
single_women;1,68080337330736;0;0;0;3,88499260455602;0;4,94758208000454;1,16664912373137;0;0
father;0;0;0;2,65207602486577;0;2,14851426898898;0,5;1,97822182205423;5;0
young_women;1,87798415444697;0,654731898640623;0,788295328617096;0,507792062362559;4,80127345016285;0;0;0,5;4,78410577903693;0
young_women;1,73082190413532;0;0;0;0;2,44056145727661;0;0;3,09141311100284;0
single_women;0;0;0;0;3,52589755902341;3,48954857582671;4,89598408010601;0;2,97177961793345;2,42404560950773
single_women;1,45609149777148;0;1,83338716711541;0;0;0;0;1,96726510858502;0;0
single_women;0;0,5;0;0;0;1,20487027345452;0;1,46020608230504;2,67239507412184;0
mother;0;0,512125088140427;0;1,98261245362582;1,10701361443243;0;2,35825714252808;3,27033695358333;3,46046080182328;1,42094729022167
young_women;2,25110392237599;0,845935227510489;2,77248534270212;0;0;0;0;0;0;0
single_men;0;0,697238096360694;0;0;0;0;0,5;0;0;1,3041286674813
boys;0;0,5;1,48136102872964;0;0;0;0;2,08751384079806;0;0
single_women;0;0,5;0;0;0;0;4,7994213825089;0,969958196380156;0;2,52766377084314
old_men;0;4,64091669518543;0;4,56096608497247;0;0,5;0;1,30220381138018;0;0,5
old_women;0;0;0;1,42597446563932;1,23307179623892;0,5;1,32307231426239;0;1,15114537982789;0
single_women;3,36553417209794;0;0;0,5;0;0;0;0,556432407142796;0;0
young_women;0;0,893701349801245;1,79053081702;0;0;0;0;0,5;3,78061535245768;0
father;0;0;0;4,36442849429531;2,97058293687672;1,21020747684418;0;0;4,5282232051381;0
father;0;0;0;4,16547651922585;0;1,56495073883093;0;0;1,73033726215363;0
mother;1,99888980225608;1,93490879025073;0;0;0;0;1,81280183876529;0;0;0,813504060876325
mother;0;0;1,18219683118267;0,974481642001533;1,43066930977193;0;0;0;0;0,912601361708996
mother;0,571754226494466;0;1,99810377531597;3,70011292151181;1,69484234028256;1,73698952339449;1,79591306661997;2,30128436829023;3,82936835289001;0
old_men;0,5;0;0,5;0;1,12986285804299;0;0,5;0;3,07539439321281;0
mother;1,24972171278192;1,17616042875506;1,00198560906667;0;0;1,73139144444437;0;0;4,80813150005794;2,44996356964111
old_men;0;0;0;0;0;0;0;0,815293265420614;0;0
young_women;0;0;1,68913256781601;0;3,41428197194556;0;0;0,5;3,23710569517552;2,37855132267743
single_women;1,49348877812433;0,5;0;0,5;0;0;0;0;0;2,6734259569428
mother;0,986235417186392;3,39461436071182;0;0;0;0;0;0;0;0
mother;1,10167033043768;3,40990105593107;1,06532768838356;0;0;0;0;0;0;1,4361806756054
